year,mo,dy, hr, Pmean, Pstdv,  n
2018,09,16, 07, 0.012, 0.000,  1
2018,09,16, 08, 0.248, 0.219, 12
2018,09,16, 09, 0.487, 0.231, 12
2018,09,16, 10, 1.236, 0.485, 12
2018,09,16, 11, 2.111, 0.240, 12
2018,09,16, 12, 2.056, 0.381, 12
2018,09,16, 13, 2.167, 0.296, 12
2018,09,16, 14, 2.035, 0.587, 12
2018,09,16, 15, 2.243, 0.362, 12
2018,09,16, 16, 0.896, 0.113, 12
2018,09,16, 17, 0.725, 0.076, 12
2018,09,16, 18, 0.742, 0.428, 12
2018,09,16, 19, 0.115, 0.026, 12
2018,09,16, 20, 0.075, 0.030,  4
2018,09,17, 08, 0.181, 0.176, 12
2018,09,17, 09, 0.764, 0.106, 12
2018,09,17, 10, 1.318, 0.306, 12
2018,09,17, 11, 2.006, 0.208, 12
2018,09,17, 12, 2.352, 0.233, 12
2018,09,17, 13, 2.632, 0.121, 12
2018,09,17, 14, 2.537, 0.064, 12
2018,09,17, 15, 2.392, 0.130, 12
2018,09,17, 16, 1.766, 0.106, 12
2018,09,17, 17, 1.180, 0.306, 12
2018,09,17, 18, 0.626, 0.113, 12
2018,09,17, 19, 0.216, 0.144, 12
2018,09,17, 20, 0.024, 0.000,  2
2018,09,18, 08, 0.193, 0.141, 12
2018,09,18, 09, 0.847, 0.221, 12
2018,09,18, 10, 1.535, 0.192, 12
2018,09,18, 11, 2.102, 0.147, 12
2018,09,18, 12, 2.474, 0.079, 12
2018,09,18, 13, 2.627, 0.027, 12
2018,09,18, 14, 2.592, 0.042, 12
2018,09,18, 15, 2.403, 0.089, 12
2018,09,18, 16, 2.014, 0.143, 12
2018,09,18, 17, 1.439, 0.208, 12
2018,09,18, 18, 0.720, 0.218, 12
2018,09,18, 19, 0.131, 0.103, 11
2018,09,19, 08, 0.147, 0.083, 11
2018,09,19, 09, 0.786, 0.237, 12
2018,09,19, 10, 1.457, 0.199, 12
2018,09,19, 11, 2.113, 0.139, 12
2018,09,19, 12, 2.170, 0.592, 12
2018,09,19, 13, 2.207, 0.634, 12
2018,09,19, 14, 2.651, 0.036, 12
2018,09,19, 15, 2.391, 0.114, 12
2018,09,19, 16, 2.004, 0.182, 12
2018,09,19, 17, 1.414, 0.214, 12
2018,09,19, 18, 0.610, 0.283, 12
2018,09,19, 19, 0.124, 0.104, 12
2018,09,20, 08, 0.188, 0.134, 12
2018,09,20, 09, 0.683, 0.195, 12
2018,09,20, 10, 1.396, 0.217, 12
2018,09,20, 11, 1.483, 0.182, 12
2018,09,20, 12, 1.265, 0.411, 12
2018,09,20, 13, 2.110, 0.374, 12
2018,09,20, 14, 2.285, 0.414, 12
2018,09,20, 15, 2.284, 0.117, 12
2018,09,20, 16, 1.987, 0.137, 12
2018,09,20, 17, 1.281, 0.288, 12
2018,09,20, 18, 0.554, 0.214, 12
2018,09,20, 19, 0.108, 0.064, 11
2018,09,21, 08, 0.024, 0.012,  3
2018,09,21, 09, 0.047, 0.021,  9
2018,09,21, 10, 0.168, 0.078, 12
2018,09,21, 11, 0.489, 0.231, 12
2018,09,21, 12, 0.687, 0.221, 12
2018,09,21, 13, 0.907, 0.108, 12
2018,09,21, 14, 1.278, 0.625, 12
2018,09,21, 15, 2.153, 0.622, 12
2018,09,21, 16, 1.462, 0.812, 12
2018,09,21, 17, 1.419, 0.310, 12
2018,09,21, 18, 0.701, 0.367, 12
2018,09,21, 19, 0.055, 0.025,  5
2018,09,22, 08, 0.207, 0.196,  9
2018,09,22, 09, 0.538, 0.211, 12
2018,09,22, 10, 0.770, 0.200, 12
2018,09,22, 11, 1.704, 0.399, 12
2018,09,22, 12, 1.943, 0.391, 12
2018,09,22, 13, 1.328, 0.721, 12
2018,09,22, 14, 1.264, 0.397, 12
2018,09,22, 15, 0.340, 0.189, 12
2018,09,22, 16, 0.219, 0.112, 12
2018,09,22, 17, 0.161, 0.051, 12
2018,09,22, 18, 0.092, 0.019, 12
2018,09,22, 19, 0.046, 0.027,  7
2018,09,23, 08, 0.024, 0.012,  5
2018,09,23, 09, 0.149, 0.084, 12
2018,09,23, 10, 0.212, 0.076, 12
2018,09,23, 11, 0.171, 0.047, 12
2018,09,23, 12, 0.164, 0.074, 12
2018,09,23, 13, 0.142, 0.056, 12
2018,09,23, 14, 0.162, 0.080, 12
2018,09,23, 15, 0.204, 0.078, 12
2018,09,23, 16, 0.211, 0.094, 12
2018,09,23, 17, 0.349, 0.180, 12
2018,09,23, 18, 0.135, 0.138, 12
2018,09,23, 19, 0.026, 0.019,  6
2018,09,24, 08, 0.172, 0.142, 11
2018,09,24, 09, 0.838, 0.222, 12
2018,09,24, 10, 1.313, 0.491, 12
2018,09,24, 11, 1.581, 0.961, 12
2018,09,24, 12, 1.958, 0.948, 12
2018,09,24, 13, 2.815, 0.209, 12
2018,09,24, 14, 1.879, 0.969, 12
2018,09,24, 15, 2.030, 0.937, 12
2018,09,24, 16, 1.342, 0.519, 12
2018,09,24, 17, 1.434, 0.431, 12
2018,09,24, 18, 0.349, 0.322, 12
2018,09,24, 19, 0.074, 0.054, 10
2018,09,25, 08, 0.176, 0.139, 11
2018,09,25, 09, 0.794, 0.332, 12
2018,09,25, 10, 1.613, 0.215, 12
2018,09,25, 11, 2.193, 0.129, 12
2018,09,25, 12, 2.565, 0.090, 12
2018,09,25, 13, 2.792, 0.033, 12
2018,09,25, 14, 2.337, 0.712, 12
2018,09,25, 15, 0.444, 0.053, 12
2018,09,25, 16, 1.037, 0.695, 12
2018,09,25, 17, 0.707, 0.381, 12
2018,09,25, 18, 0.475, 0.182, 12
2018,09,25, 19, 0.095, 0.095, 11
2018,09,26, 08, 0.063, 0.039,  8
2018,09,26, 09, 0.418, 0.284, 12
2018,09,26, 10, 0.787, 0.270, 12
2018,09,26, 11, 1.822, 0.673, 12
2018,09,26, 12, 2.578, 0.099, 12
2018,09,26, 13, 2.686, 0.121, 12
2018,09,26, 14, 2.657, 0.125, 12
2018,09,26, 15, 2.354, 0.218, 12
2018,09,26, 16, 2.017, 0.154, 12
2018,09,26, 17, 1.424, 0.209, 12
2018,09,26, 18, 0.667, 0.226, 12
2018,09,26, 19, 0.099, 0.089,  9
2018,09,27, 08, 0.170, 0.127, 10
2018,09,27, 09, 0.830, 0.247, 12
2018,09,27, 10, 1.593, 0.203, 12
2018,09,27, 11, 2.146, 0.135, 12
2018,09,27, 12, 2.512, 0.081, 12
2018,09,27, 13, 2.664, 0.031, 12
2018,09,27, 14, 2.612, 0.043, 12
2018,09,27, 15, 2.402, 0.091, 12
2018,09,27, 16, 1.990, 0.156, 12
2018,09,27, 17, 1.378, 0.209, 12
2018,09,27, 18, 0.643, 0.224, 12
2018,09,27, 19, 0.089, 0.077,  9
2018,09,28, 08, 0.016, 0.007,  3
2018,09,28, 09, 0.150, 0.082, 12
2018,09,28, 10, 0.269, 0.059, 12
2018,09,28, 11, 0.743, 0.499, 12
2018,09,28, 12, 1.409, 0.524, 12
2018,09,28, 13, 2.060, 0.492, 12
2018,09,28, 14, 2.384, 0.698, 12
2018,09,28, 15, 1.705, 0.678, 12
2018,09,28, 16, 1.333, 0.727, 12
2018,09,28, 17, 0.458, 0.360, 12
2018,09,28, 18, 0.599, 0.248, 12
2018,09,28, 19, 0.077, 0.079,  9
2018,09,29, 08, 0.155, 0.112, 10
2018,09,29, 09, 0.735, 0.248, 12
2018,09,29, 10, 1.509, 0.242, 12
2018,09,29, 11, 2.142, 0.156, 12
2018,09,29, 12, 2.398, 0.131, 12
2018,09,29, 13, 2.470, 0.207, 12
2018,09,29, 14, 2.564, 0.081, 12
2018,09,29, 15, 2.425, 0.123, 12
2018,09,29, 16, 1.923, 0.188, 12
2018,09,29, 17, 1.255, 0.166, 12
2018,09,29, 18, 0.428, 0.222, 12
2018,09,29, 19, 0.071, 0.050,  8
2018,09,30, 08, 0.118, 0.097,  8
2018,09,30, 09, 0.804, 0.259, 12
2018,09,30, 10, 1.586, 0.220, 12
2018,09,30, 11, 2.136, 0.127, 12
2018,09,30, 12, 2.483, 0.074, 12
2018,09,30, 13, 2.646, 0.017, 12
2018,09,30, 14, 2.391, 0.458, 12
2018,09,30, 15, 1.509, 0.578, 12
2018,09,30, 16, 0.817, 0.184, 12
2018,09,30, 17, 0.464, 0.140, 12
2018,09,30, 18, 0.113, 0.067, 12
2018,09,30, 19, 0.044, 0.026,  6
2018,10,01, 08, 0.154, 0.121,  7
2018,10,01, 09, 0.591, 0.172, 12
2018,10,01, 10, 1.259, 0.513, 12
2018,10,01, 11, 1.925, 0.400, 12
2018,10,01, 12, 1.066, 0.947, 12
2018,10,01, 13, 1.643, 0.715, 12
2018,10,01, 14, 1.827, 1.077, 12
2018,10,01, 15, 2.044, 0.611, 12
2018,10,01, 16, 1.395, 0.590, 12
2018,10,01, 17, 0.664, 0.336, 12
2018,10,01, 18, 0.294, 0.259, 12
2018,10,01, 19, 0.031, 0.018,  5
2018,10,02, 09, 0.041, 0.031, 10
2018,10,02, 10, 0.179, 0.057, 12
2018,10,02, 11, 0.320, 0.078, 12
2018,10,02, 12, 0.474, 0.118, 12
2018,10,02, 13, 0.297, 0.073, 12
2018,10,02, 14, 0.371, 0.168, 12
2018,10,02, 15, 0.663, 0.301, 12
2018,10,02, 16, 0.969, 0.220, 12
2018,10,02, 17, 0.726, 0.279, 12
2018,10,02, 18, 0.362, 0.117, 12
2018,10,02, 19, 0.065, 0.068,  5
2018,10,03, 08, 0.017, 0.007,  5
2018,10,03, 09, 0.138, 0.091, 12
2018,10,03, 10, 0.826, 0.272, 12
2018,10,03, 11, 1.615, 0.479, 12
2018,10,03, 12, 1.685, 0.655, 12
2018,10,03, 13, 2.203, 0.606, 12
2018,10,03, 14, 2.370, 0.435, 12
2018,10,03, 15, 2.024, 0.450, 12
2018,10,03, 16, 1.799, 0.215, 12
2018,10,03, 17, 1.317, 0.194, 12
2018,10,03, 18, 0.439, 0.192, 12
2018,10,03, 19, 0.057, 0.043,  7
2018,10,04, 08, 0.024, 0.000,  1
2018,10,04, 09, 0.090, 0.055, 12
2018,10,04, 10, 0.334, 0.118, 12
2018,10,04, 11, 0.422, 0.055, 12
2018,10,04, 12, 0.688, 0.290, 12
2018,10,04, 13, 1.967, 0.295, 12
2018,10,04, 14, 1.518, 0.368, 12
2018,10,04, 15, 1.208, 0.204, 12
2018,10,04, 16, 0.803, 0.220, 12
2018,10,04, 17, 0.656, 0.238, 12
2018,10,04, 18, 0.426, 0.188, 12
2018,10,04, 19, 0.032, 0.020,  6
2018,10,05, 08, 0.134, 0.103,  8
2018,10,05, 09, 0.709, 0.233, 12
2018,10,05, 10, 1.404, 0.217, 12
2018,10,05, 11, 2.007, 0.167, 12
2018,10,05, 12, 2.374, 0.070, 12
2018,10,05, 13, 2.521, 0.034, 12
2018,10,05, 14, 2.473, 0.046, 12
2018,10,05, 15, 2.235, 0.110, 12
2018,10,05, 16, 1.805, 0.149, 12
2018,10,05, 17, 1.183, 0.216, 12
2018,10,05, 18, 0.468, 0.209, 12
2018,10,05, 19, 0.062, 0.047,  5
2018,10,06, 08, 0.118, 0.087,  7
2018,10,06, 09, 0.664, 0.249, 12
2018,10,06, 10, 1.334, 0.235, 12
2018,10,06, 11, 1.917, 0.193, 12
2018,10,06, 12, 2.309, 0.076, 12
2018,10,06, 13, 2.459, 0.010, 12
2018,10,06, 14, 2.396, 0.045, 12
2018,10,06, 15, 2.119, 0.105, 12
2018,10,06, 16, 1.622, 0.204, 12
2018,10,06, 17, 0.983, 0.222, 12
2018,10,06, 18, 0.341, 0.179, 12
2018,10,06, 19, 0.024, 0.017,  2
2018,10,07, 08, 0.041, 0.028,  5
2018,10,07, 09, 0.496, 0.447, 12
2018,10,07, 10, 1.417, 0.151, 12
2018,10,07, 11, 1.953, 0.243, 12
2018,10,07, 12, 2.472, 0.189, 12
2018,10,07, 13, 2.268, 0.752, 12
2018,10,07, 14, 1.980, 0.921, 12
2018,10,07, 15, 1.936, 0.387, 12
2018,10,07, 16, 1.229, 0.543, 12
2018,10,07, 17, 0.849, 0.451, 12
2018,10,07, 18, 0.370, 0.163, 12
2018,10,07, 19, 0.051, 0.036,  4
2018,10,08, 08, 0.086, 0.055,  7
2018,10,08, 09, 0.479, 0.202, 12
2018,10,08, 10, 1.086, 0.254, 12
2018,10,08, 11, 1.693, 0.159, 12
2018,10,08, 12, 1.985, 0.166, 12
2018,10,08, 13, 1.896, 0.320, 12
2018,10,08, 14, 2.338, 0.113, 12
2018,10,08, 15, 2.146, 0.381, 12
2018,10,08, 16, 1.135, 0.474, 12
2018,10,08, 17, 0.399, 0.092, 12
2018,10,08, 18, 0.163, 0.071, 12
2018,10,08, 19, 0.032, 0.018,  3
2018,10,09, 08, 0.070, 0.055,  5
2018,10,09, 09, 0.376, 0.193, 12
2018,10,09, 10, 0.811, 0.214, 12
2018,10,09, 11, 1.844, 0.390, 12
2018,10,09, 12, 2.292, 0.089, 12
2018,10,09, 13, 2.521, 0.035, 12
2018,10,09, 14, 2.123, 0.622, 12
2018,10,09, 15, 2.123, 0.299, 12
2018,10,09, 16, 1.627, 0.170, 12
2018,10,09, 17, 0.793, 0.242, 12
2018,10,09, 18, 0.286, 0.141, 12
2018,10,09, 19, 0.042, 0.025,  4
2018,10,10, 08, 0.062, 0.046,  5
2018,10,10, 09, 0.529, 0.230, 12
2018,10,10, 10, 1.183, 0.224, 12
2018,10,10, 11, 1.772, 0.208, 12
2018,10,10, 12, 2.219, 0.070, 12
2018,10,10, 13, 2.440, 0.034, 12
2018,10,10, 14, 2.377, 0.048, 12
2018,10,10, 15, 2.138, 0.122, 12
2018,10,10, 16, 1.690, 0.144, 12
2018,10,10, 17, 1.059, 0.173, 12
2018,10,10, 18, 0.327, 0.196, 12
2018,10,10, 19, 0.024, 0.017,  4
2018,10,11, 08, 0.084, 0.059,  6
2018,10,11, 09, 0.532, 0.215, 12
2018,10,11, 10, 1.062, 0.385, 12
2018,10,11, 11, 0.901, 0.457, 12
2018,10,11, 12, 1.603, 0.664, 12
2018,10,11, 13, 0.717, 0.126, 12
2018,10,11, 14, 0.810, 0.680, 12
2018,10,11, 15, 2.258, 0.344, 12
2018,10,11, 16, 1.315, 0.546, 12
2018,10,11, 17, 0.597, 0.196, 12
2018,10,11, 18, 0.404, 0.251, 12
2018,10,11, 19, 0.044, 0.037,  3
2018,10,12, 08, 0.108, 0.070,  5
2018,10,12, 09, 0.609, 0.235, 12
2018,10,12, 10, 1.063, 0.313, 12
2018,10,12, 11, 1.727, 0.218, 12
2018,10,12, 12, 2.140, 0.154, 12
2018,10,12, 13, 1.829, 0.212, 12
2018,10,12, 14, 2.038, 0.177, 12
2018,10,12, 15, 1.813, 0.268, 12
2018,10,12, 16, 1.126, 0.314, 12
2018,10,12, 17, 0.714, 0.347, 12
2018,10,12, 18, 0.099, 0.049, 12
2018,10,12, 19, 0.012, 0.000,  1
2018,10,13, 08, 0.072, 0.035,  5
2018,10,13, 09, 0.460, 0.233, 12
2018,10,13, 10, 1.017, 0.200, 12
2018,10,13, 11, 1.555, 0.204, 12
2018,10,13, 12, 1.935, 0.066, 12
2018,10,13, 13, 2.190, 0.093, 12
2018,10,13, 14, 2.229, 0.048, 12
2018,10,13, 15, 1.957, 0.182, 12
2018,10,13, 16, 1.355, 0.188, 12
2018,10,13, 17, 0.744, 0.080, 12
2018,10,13, 18, 0.223, 0.155, 12
2018,10,13, 19, 0.012, 0.000,  1
2018,10,14, 08, 0.087, 0.048,  4
2018,10,14, 09, 0.466, 0.180, 12
2018,10,14, 10, 1.133, 0.288, 12
2018,10,14, 11, 1.786, 0.134, 12
2018,10,14, 12, 2.022, 0.058, 12
2018,10,14, 13, 2.131, 0.368, 12
2018,10,14, 14, 2.288, 0.079, 12
2018,10,14, 15, 2.005, 0.168, 12
2018,10,14, 16, 1.394, 0.328, 12
2018,10,14, 17, 0.280, 0.078, 12
2018,10,14, 18, 0.118, 0.053, 12
2018,10,14, 19, 0.024, 0.000,  1
2018,10,15, 08, 0.036, 0.019,  5
2018,10,15, 09, 0.399, 0.192, 12
2018,10,15, 10, 0.571, 0.504, 12
2018,10,15, 11, 0.758, 0.491, 12
2018,10,15, 12, 1.921, 0.568, 12
2018,10,15, 13, 1.861, 0.591, 12
2018,10,15, 14, 1.810, 0.377, 12
2018,10,15, 15, 1.380, 0.460, 12
2018,10,15, 16, 1.424, 0.156, 12
2018,10,15, 17, 0.911, 0.210, 12
2018,10,15, 18, 0.214, 0.140, 12
2018,10,15, 19, 0.012, 0.000,  1
2018,10,16, 08, 0.041, 0.018,  5
2018,10,16, 09, 0.204, 0.097, 12
2018,10,16, 10, 0.429, 0.091, 12
2018,10,16, 11, 0.738, 0.149, 12
2018,10,16, 12, 1.482, 0.764, 12
2018,10,16, 13, 1.805, 0.470, 12
2018,10,16, 14, 1.907, 0.582, 12
2018,10,16, 15, 1.056, 0.309, 12
2018,10,16, 16, 1.029, 0.440, 12
2018,10,16, 17, 0.700, 0.385, 12
2018,10,16, 18, 0.092, 0.033, 12
2018,10,16, 19, 0.012, 0.000,  2
2018,10,17, 08, 0.024, 0.017,  2
2018,10,17, 09, 0.190, 0.121, 12
2018,10,17, 10, 0.807, 0.180, 12
2018,10,17, 11, 1.259, 0.188, 12
2018,10,17, 12, 1.894, 0.146, 12
2018,10,17, 13, 1.852, 0.224, 12
2018,10,17, 14, 1.933, 0.116, 12
2018,10,17, 15, 1.720, 0.122, 12
2018,10,17, 16, 1.199, 0.113, 12
2018,10,17, 17, 0.706, 0.135, 12
2018,10,17, 18, 0.129, 0.090, 12
2018,10,17, 19, 0.012, 0.000,  1
2018,10,18, 09, 0.093, 0.088, 11
2018,10,18, 10, 0.154, 0.093, 12
2018,10,18, 11, 0.480, 0.236, 12
2018,10,18, 12, 0.421, 0.046, 12
2018,10,18, 13, 0.526, 0.058, 12
2018,10,18, 14, 0.618, 0.060, 12
2018,10,18, 15, 1.029, 0.776, 12
2018,10,18, 16, 0.554, 0.251, 12
2018,10,18, 17, 0.871, 0.272, 12
2018,10,18, 18, 0.221, 0.159, 11
2018,10,19, 08, 0.018, 0.008,  2
2018,10,19, 09, 0.245, 0.171, 12
2018,10,19, 10, 1.094, 0.403, 12
2018,10,19, 11, 1.738, 0.209, 12
2018,10,19, 12, 2.066, 0.261, 12
2018,10,19, 13, 2.164, 0.057, 12
2018,10,19, 14, 2.218, 0.066, 12
2018,10,19, 15, 1.942, 0.125, 12
2018,10,19, 16, 1.559, 0.165, 12
2018,10,19, 17, 0.897, 0.225, 12
2018,10,19, 18, 0.191, 0.135, 11
2018,10,20, 08, 0.036, 0.017,  2
2018,10,20, 09, 0.172, 0.104, 12
2018,10,20, 10, 0.645, 0.577, 12
2018,10,20, 11, 1.656, 0.206, 12
2018,10,20, 12, 2.054, 0.165, 12
2018,10,20, 13, 1.814, 0.234, 12
2018,10,20, 14, 1.428, 0.303, 12
2018,10,20, 15, 0.903, 0.165, 12
2018,10,20, 16, 1.251, 0.299, 12
2018,10,20, 17, 0.273, 0.196, 12
2018,10,20, 18, 0.155, 0.096,  9
2018,10,21, 08, 0.048, 0.000,  1
2018,10,21, 09, 0.404, 0.204, 12
2018,10,21, 10, 0.459, 0.027, 12
2018,10,21, 11, 1.109, 0.566, 12
2018,10,21, 12, 1.091, 0.125, 12
2018,10,21, 13, 1.431, 0.507, 12
2018,10,21, 14, 1.297, 0.210, 12
2018,10,21, 15, 1.082, 0.262, 12
2018,10,21, 16, 1.348, 0.231, 12
2018,10,21, 17, 0.810, 0.230, 12
2018,10,21, 18, 0.158, 0.102, 10
2018,10,22, 09, 0.076, 0.074,  6
2018,10,22, 10, 1.070, 0.546, 12
2018,10,22, 11, 0.869, 0.601, 12
2018,10,22, 12, 1.363, 0.734, 12
2018,10,22, 13, 1.402, 1.000, 12
2018,10,22, 14, 1.419, 0.861, 12
2018,10,22, 15, 0.851, 0.778, 12
2018,10,22, 16, 1.430, 0.390, 12
2018,10,22, 17, 0.546, 0.244, 12
2018,10,22, 18, 0.112, 0.082, 10
2018,10,23, 09, 0.042, 0.016, 10
2018,10,23, 10, 0.118, 0.059, 12
2018,10,23, 11, 0.361, 0.078, 12
2018,10,23, 12, 0.748, 0.449, 12
2018,10,23, 13, 0.359, 0.096, 12
2018,10,23, 14, 0.243, 0.045, 12
2018,10,23, 15, 0.127, 0.039, 12
2018,10,23, 16, 0.149, 0.038, 12
2018,10,23, 17, 0.031, 0.021, 11
2018,10,24, 09, 0.045, 0.019,  7
2018,10,24, 10, 0.312, 0.304, 12
2018,10,24, 11, 1.061, 0.660, 12
2018,10,24, 12, 0.687, 0.408, 12
2018,10,24, 13, 1.098, 0.679, 12
2018,10,24, 14, 0.348, 0.105, 12
2018,10,24, 15, 0.193, 0.061, 12
2018,10,24, 16, 0.254, 0.057, 12
2018,10,24, 17, 0.056, 0.030, 12
2018,10,24, 18, 0.040, 0.014,  3
2018,10,25, 09, 0.050, 0.028,  8
2018,10,25, 10, 0.149, 0.034, 12
2018,10,25, 11, 0.220, 0.027, 12
2018,10,25, 12, 0.305, 0.051, 12
2018,10,25, 13, 0.337, 0.045, 12
2018,10,25, 14, 0.222, 0.061, 12
2018,10,25, 15, 0.218, 0.060, 12
2018,10,25, 16, 0.231, 0.036, 12
2018,10,25, 17, 0.096, 0.043, 12
2018,10,25, 18, 0.016, 0.007,  3
2018,10,26, 09, 0.028, 0.018,  3
2018,10,26, 10, 0.088, 0.037, 12
2018,10,26, 11, 0.294, 0.113, 12
2018,10,26, 12, 0.463, 0.131, 12
2018,10,26, 13, 0.209, 0.099, 12
2018,10,26, 14, 0.314, 0.121, 12
2018,10,26, 15, 0.121, 0.045, 12
2018,10,26, 16, 0.064, 0.028, 12
2018,10,26, 17, 0.050, 0.044, 11
2018,10,26, 18, 0.012, 0.000,  1
2018,10,27, 09, 0.360, 0.213, 11
2018,10,27, 10, 1.170, 0.234, 12
2018,10,27, 11, 1.638, 0.036, 12
2018,10,27, 12, 1.857, 0.456, 12
2018,10,27, 13, 2.205, 0.355, 12
2018,10,27, 14, 1.676, 0.672, 12
2018,10,27, 15, 1.988, 0.206, 12
2018,10,27, 16, 0.515, 0.478, 12
2018,10,27, 17, 0.148, 0.091, 12
2018,10,27, 18, 0.028, 0.016,  6
2018,10,28, 08, 0.156, 0.118,  9
2018,10,28, 09, 0.894, 0.387, 12
2018,10,28, 10, 1.804, 0.197, 12
2018,10,28, 11, 1.941, 0.093, 12
2018,10,28, 12, 1.457, 0.375, 12
2018,10,28, 13, 1.984, 0.482, 12
2018,10,28, 14, 1.370, 0.539, 12
2018,10,28, 15, 1.275, 0.346, 12
2018,10,28, 16, 0.657, 0.400, 12
2018,10,28, 17, 0.082, 0.059,  7
2018,10,29, 08, 0.074, 0.041,  7
2018,10,29, 09, 0.125, 0.033, 12
2018,10,29, 10, 0.206, 0.027, 12
2018,10,29, 11, 0.217, 0.023, 12
2018,10,29, 12, 0.221, 0.080, 12
2018,10,29, 13, 0.160, 0.046, 12
2018,10,29, 14, 0.132, 0.044, 12
2018,10,29, 15, 0.079, 0.018, 12
2018,10,29, 16, 0.047, 0.033, 11
2018,10,30, 08, 0.048, 0.017,  2
2018,10,30, 09, 0.215, 0.145, 12
2018,10,30, 10, 0.401, 0.114, 12
2018,10,30, 11, 0.751, 0.208, 12
2018,10,30, 12, 0.379, 0.134, 12
2018,10,30, 13, 0.606, 0.207, 12
2018,10,30, 14, 0.482, 0.459, 12
2018,10,30, 15, 0.078, 0.051, 12
2018,10,30, 16, 0.024, 0.016, 10
2018,10,31, 08, 0.127, 0.086, 11
2018,10,31, 09, 0.937, 0.350, 12
2018,10,31, 10, 1.280, 0.135, 12
2018,10,31, 11, 1.766, 0.155, 12
2018,10,31, 12, 2.216, 0.086, 12
2018,10,31, 13, 2.036, 0.248, 12
2018,10,31, 14, 1.377, 0.163, 12
2018,10,31, 15, 0.966, 0.382, 12
2018,10,31, 16, 0.203, 0.120, 12
2018,10,31, 17, 0.020, 0.014,  3
2018,11,01, 08, 0.064, 0.027, 10
2018,11,01, 09, 0.189, 0.173, 12
2018,11,01, 10, 0.655, 0.055, 12
2018,11,01, 11, 0.607, 0.070, 12
2018,11,01, 12, 0.480, 0.061, 12
2018,11,01, 13, 0.355, 0.096, 12
2018,11,01, 14, 0.191, 0.043, 12
2018,11,01, 15, 0.063, 0.026, 12
2018,11,01, 16, 0.016, 0.006,  9
2018,11,02, 08, 0.040, 0.007,  3
2018,11,02, 09, 0.161, 0.042, 12
2018,11,02, 10, 0.534, 0.312, 12
2018,11,02, 11, 1.543, 0.532, 12
2018,11,02, 12, 1.866, 0.488, 12
2018,11,02, 13, 1.891, 0.794, 12
2018,11,02, 14, 0.818, 0.687, 12
2018,11,02, 15, 1.305, 0.591, 12
2018,11,02, 16, 0.364, 0.194, 12
2018,11,02, 17, 0.042, 0.028,  6
2018,11,03, 08, 0.166, 0.082, 10
2018,11,03, 09, 0.516, 0.154, 12
2018,11,03, 10, 1.199, 0.228, 12
2018,11,03, 11, 1.489, 0.268, 12
2018,11,03, 12, 1.765, 0.143, 12
2018,11,03, 13, 1.559, 0.188, 12
2018,11,03, 14, 1.129, 0.245, 12
2018,11,03, 15, 0.680, 0.085, 12
2018,11,03, 16, 0.258, 0.162, 12
2018,11,03, 17, 0.029, 0.016,  5
2018,11,04, 08, 0.106, 0.062,  8
2018,11,04, 09, 0.680, 0.292, 12
2018,11,04, 10, 1.433, 0.149, 12
2018,11,04, 11, 1.925, 0.136, 12
2018,11,04, 12, 2.141, 0.019, 12
2018,11,04, 13, 2.060, 0.110, 12
2018,11,04, 14, 1.550, 0.202, 12
2018,11,04, 15, 1.158, 0.195, 12
2018,11,04, 16, 0.374, 0.204, 12
2018,11,04, 17, 0.036, 0.022,  4
2018,11,05, 08, 0.024, 0.012,  3
2018,11,05, 09, 0.125, 0.085, 12
2018,11,05, 10, 0.756, 0.455, 12
2018,11,05, 11, 1.104, 0.354, 12
2018,11,05, 12, 0.329, 0.073, 12
2018,11,05, 13, 0.415, 0.078, 12
2018,11,05, 14, 0.266, 0.056, 12
2018,11,05, 15, 0.247, 0.106, 12
2018,11,05, 16, 0.109, 0.064, 12
2018,11,05, 17, 0.028, 0.007,  3
2018,11,06, 08, 0.147, 0.131,  7
2018,11,06, 09, 0.318, 0.067, 12
2018,11,06, 10, 1.008, 0.535, 12
2018,11,06, 11, 1.718, 0.148, 12
2018,11,06, 12, 2.037, 0.130, 12
2018,11,06, 13, 1.813, 0.246, 12
2018,11,06, 14, 1.171, 0.314, 12
2018,11,06, 15, 0.744, 0.152, 12
2018,11,06, 16, 0.237, 0.105, 12
2018,11,06, 17, 0.045, 0.030,  4
2018,11,07, 08, 0.270, 0.168,  8
2018,11,07, 09, 0.880, 0.319, 12
2018,11,07, 10, 1.248, 0.490, 12
2018,11,07, 11, 0.909, 0.584, 12
2018,11,07, 12, 0.795, 0.321, 12
2018,11,07, 13, 0.930, 0.465, 12
2018,11,07, 14, 0.399, 0.111, 12
2018,11,07, 15, 0.089, 0.029, 12
2018,11,07, 16, 0.034, 0.021,  7
2018,11,08, 08, 0.226, 0.175,  7
2018,11,08, 09, 0.779, 0.247, 12
2018,11,08, 10, 1.527, 0.167, 12
2018,11,08, 11, 1.921, 0.088, 12
2018,11,08, 12, 2.099, 0.017, 12
2018,11,08, 13, 1.866, 0.410, 12
2018,11,08, 14, 1.514, 0.422, 12
2018,11,08, 15, 1.038, 0.307, 12
2018,11,08, 16, 0.445, 0.292, 12
2018,11,08, 17, 0.024, 0.017,  5
2018,11,09, 08, 0.158, 0.104,  6
2018,11,09, 09, 0.516, 0.105, 12
2018,11,09, 10, 0.950, 0.522, 12
